date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:07:40	14521/14521	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	etag:%22161272-1749202661;gz%22	https://www.efiletax.in/blog/gst-fraud-in-gujarat-%e2%82%b94-2-crore-scam-exposed/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-fraud-in-gujarat-%e2%82%b94-2-crore-scam-exposed/index.html	(from https://www.efiletax.in/blog/page/34/)
15:07:40	14756/14756	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:%22161273-1749202661;gz%22	https://www.efiletax.in/blog/benami-blow-%e2%82%b952-cr-exposed-in-buldhana-co-op-case/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/benami-blow-%e2%82%b952-cr-exposed-in-buldhana-co-op-case/index.html	(from https://www.efiletax.in/blog/page/34/)
15:07:40	70695/70695	---M-Z	200	added ('OK')	text/html	etag:%22161274-1749202662;gz%22	https://www.efiletax.in/blog/legal-heirs-not-liable-for-gst-dues-without-business-continuity/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/legal-heirs-not-liable-for-gst-dues-without-business-continuity/index.html	(from https://www.efiletax.in/blog/page/34/)
15:07:41	78614/78614	---M--	200	added ('OK')	image/png	etag:%2213316-682449dc-eda4861631932f0c;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A113-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A113-1024x419.png	(from https://www.efiletax.in/blog/no-aar-jurisdiction-on-finance-act-1994-taxability/)
15:07:41	70306/70306	---M-Z	200	added ('OK')	text/html	etag:%22161275-1749202662;gz%22	https://www.efiletax.in/blog/top-10-states-by-gst-revenue-in-fy-2024-april-2025-insights/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/top-10-states-by-gst-revenue-in-fy-2024-april-2025-insights/index.html	(from https://www.efiletax.in/blog/page/34/)
15:07:41	71873/71873	---M-Z	200	added ('OK')	text/html	etag:%22161276-1749202662;gz%22	https://www.efiletax.in/blog/gst-on-bank-penalties-are-you-paying-twice/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-on-bank-penalties-are-you-paying-twice/index.html	(from https://www.efiletax.in/blog/page/34/)
15:07:41	70894/70894	---M-Z	200	added ('OK')	text/html	etag:%22161278-1749202663;gz%22	https://www.efiletax.in/blog/gst-scam-arrests-impact-on-traders-and-compliance-risks/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-scam-arrests-impact-on-traders-and-compliance-risks/index.html	(from https://www.efiletax.in/blog/page/34/)
15:07:41	71237/71237	---MCZ	200	added ('OK')	text/html	etag:%22161277-1749202663;gz%22	https://www.efiletax.in/blog/higher-direct-tax-targets-for-mumbai-delhi-what-it-means/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/higher-direct-tax-targets-for-mumbai-delhi-what-it-means/index.html	(from https://www.efiletax.in/blog/page/34/)
15:07:42	69977/69977	---MCZ	200	added ('OK')	text/html	etag:%22161279-1749202663;gz%22	https://www.efiletax.in/blog/itat-backs-books-rejects-income-guesswork-under-section-44ad/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/itat-backs-books-rejects-income-guesswork-under-section-44ad/index.html	(from https://www.efiletax.in/blog/page/34/)
15:07:42	74565/74565	---M--	200	added ('OK')	image/png	etag:%2212345-682444ab-c87f9e35813dccc9;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A112-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A112-1024x419.png	(from https://www.efiletax.in/blog/input-tax-credit-reform-needed-to-boost-business-cash-flow/)
15:07:42	206874/206874	---M--	200	added ('OK')	image/png	etag:%223281a-68243fc0-f38ad128b3182565;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A111-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A111-1024x419.png	(from https://www.efiletax.in/blog/gst-cess-on-merchant-exports-still-unclear/)
15:07:43	54165/54165	---M--	200	added ('OK')	image/png	etag:%22d395-682432bb-a76e45fd9e0273b4;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A110-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A110-1024x419.png	(from https://www.efiletax.in/blog/gst-on-online-gaming-sc-questions-rule-31a-overreach/)
15:07:43	52635/52635	---M--	200	added ('OK')	image/png	etag:%22cd9b-68242d86-77dadb38595bcebf;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A109-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A109-1024x419.png	(from https://www.efiletax.in/blog/gst-on-fraudulent-orders-supplier-still-liable-says-aar/)
15:07:44	56180/56180	---M--	200	added ('OK')	image/png	etag:%22db74-682425fa-49cd3567c59084bc;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A108-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A108-1024x419.png	(from https://www.efiletax.in/blog/wrongful-itc-claims-under-gst-section-16-delhi-hc-raises-alarm/)
15:07:44	57659/57659	---M--	200	added ('OK')	image/png	etag:%22e13b-68233ea1-1cfef4e539a15a92;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A107-1-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A107-1-1024x419.png	(from https://www.efiletax.in/blog/license-fees-as-house-property-income-itat-verdict/)
15:07:44	153940/153940	---M--	200	added ('OK')	image/png	etag:%2225954-68233a41-213590451227dd28;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A106-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A106-1024x419.png	(from https://www.efiletax.in/blog/property-valuation-disputes-itat-clarifies-sections-50c-562vii/)
15:07:45	215127/215127	---M--	200	added ('OK')	image/png	etag:%2234857-68231eb2-f2374486de787f2a;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A105-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A105-1024x419.png	(from https://www.efiletax.in/blog/itr-forms-for-ay-2025-26-notified-key-changes-explained/)
15:07:45	198181/198181	---M--	200	added ('OK')	image/png	etag:%2230625-68231746-1eeb3e31353974cf;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A104-1024x576.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A104-1024x576.png	(from https://www.efiletax.in/blog/high-court-slams-160-tax-on-tobacco-exports/)
15:07:46	74444/74444	---MCZ	200	added ('OK')	text/html	etag:%22161281-1749202667;gz%22	https://www.efiletax.in/blog/category/efiletax/page/34/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/34/index.html	(from https://www.efiletax.in/blog/category/efiletax/page/33/)
15:07:46	60329/60329	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:37:48%20GMT	https://www.efiletax.in/blog/category/efiletax/page/33/index.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/33/index-2.html	(from https://www.efiletax.in/blog/category/efiletax/page/33/)
15:07:46	60329/60329	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:37:48%20GMT	https://www.efiletax.in/blog/category/efiletax/page/33/blog.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/33/blog.html	(from https://www.efiletax.in/blog/category/efiletax/page/33/)
15:07:47	73046/73046	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:37:48%20GMT	https://www.efiletax.in/blog/page/35/index.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/35/index-2.html	(from https://www.efiletax.in/blog/page/35/)
15:07:47	74841/74841	---M-Z	200	added ('OK')	text/html	etag:%22161282-1749202669;gz%22	https://www.efiletax.in/blog/page/36/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/36/index.html	(from https://www.efiletax.in/blog/page/35/)
15:07:48	73045/73045	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:37:49%20GMT	https://www.efiletax.in/blog/page/35/blog.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/35/blog.html	(from https://www.efiletax.in/blog/page/35/)
15:07:48	70350/70350	---M-Z	200	added ('OK')	text/html	etag:%22161284-1749202670;gz%22	https://www.efiletax.in/blog/assessee-wins-big-itat-clears-tax-deductions-dispute/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/assessee-wins-big-itat-clears-tax-deductions-dispute/index.html	(from https://www.efiletax.in/blog/page/35/)
15:07:49	71309/71309	---M-Z	200	added ('OK')	text/html	etag:%22161286-1749202670;gz%22	https://www.efiletax.in/blog/transfer-pricing-hit-reversed-itat-favors-assessee/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/transfer-pricing-hit-reversed-itat-favors-assessee/index.html	(from https://www.efiletax.in/blog/page/35/)
15:07:49	70280/70280	---M-Z	200	added ('OK')	text/html	etag:%22161285-1749202670;gz%22	https://www.efiletax.in/blog/itat-remands-case-on-agricultural-land-sale-dispute/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/itat-remands-case-on-agricultural-land-sale-dispute/index.html	(from https://www.efiletax.in/blog/page/35/)
15:07:50	69987/69987	---M-Z	200	added ('OK')	text/html	etag:%22161287-1749202670;gz%22	https://www.efiletax.in/blog/uttarakhand-hc-voids-gst-orders-post-rule-deletion/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/uttarakhand-hc-voids-gst-orders-post-rule-deletion/index.html	(from https://www.efiletax.in/blog/page/35/)
15:07:50	70764/70764	---M-Z	200	added ('OK')	text/html	etag:%22161289-1749202671;gz%22	https://www.efiletax.in/blog/april-gst-collection-rise-growth-or-masked-strain/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/april-gst-collection-rise-growth-or-masked-strain/index.html	(from https://www.efiletax.in/blog/page/35/)
15:07:50	69689/69689	---MCZ	200	added ('OK')	text/html	etag:%22161283-1749202670;gz%22	https://www.efiletax.in/blog/tax-efficiency-gains-itat-validates-deduction-claims/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/tax-efficiency-gains-itat-validates-deduction-claims/index.html	(from https://www.efiletax.in/blog/page/35/)
15:07:51	70461/70461	---M-Z	200	added ('OK')	text/html	etag:%22161290-1749202672;gz%22	https://www.efiletax.in/blog/itr-form-7-notified-for-ay-2025-26-key-updates-explained/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/itr-form-7-notified-for-ay-2025-26-key-updates-explained/index.html	(from https://www.efiletax.in/blog/page/35/)
15:07:51	70290/70290	---M-Z	200	added ('OK')	text/html	etag:%22161291-1749202672;gz%22	https://www.efiletax.in/blog/gst-god-sent-reform-or-burden-breaking-down-the-truth/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-god-sent-reform-or-burden-breaking-down-the-truth/index.html	(from https://www.efiletax.in/blog/page/35/)
15:07:51	71589/71589	---M-Z	200	added ('OK')	text/html	etag:%22161292-1749202672;gz%22	https://www.efiletax.in/blog/credit-guarantee-scheme-for-startups-expanded-by-government/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/credit-guarantee-scheme-for-startups-expanded-by-government/index.html	(from https://www.efiletax.in/blog/page/35/)
15:07:52	70975/70975	---MCZ	200	added ('OK')	text/html	etag:%22161288-1749202671;gz%22	https://www.efiletax.in/blog/when-business-transfers-tax-still-follows/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/when-business-transfers-tax-still-follows/index.html	(from https://www.efiletax.in/blog/page/35/)
15:07:52	69942/69942	---M--	200	added ('OK')	image/png	etag:%2211136-6822e7c7-8a87e4ac65ad9828;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A99-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A99-1024x419.png	(from https://www.efiletax.in/blog/legal-heirs-not-liable-for-gst-dues-without-business-continuity/)
15:07:52	62036/62036	---M--	200	added ('OK')	image/png	etag:%22f254-6822d7e5-defc946f8b897493;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A98-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A98-1024x419.png	(from https://www.efiletax.in/blog/top-10-states-by-gst-revenue-in-fy-2024-april-2025-insights/)
15:07:53	52913/52913	---M--	200	added ('OK')	image/png	etag:%22ceb1-6822d1ec-3ecf1a9251dcff46;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A97-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A97-1024x419.png	(from https://www.efiletax.in/blog/gst-on-bank-penalties-are-you-paying-twice/)
15:07:53	51395/51395	---M--	200	added ('OK')	image/png	etag:%22c8c3-6821dc8d-d31e5a00f0bcacab;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A95-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A95-1024x419.png	(from https://www.efiletax.in/blog/higher-direct-tax-targets-for-mumbai-delhi-what-it-means/)
15:07:54	143776/143776	---M--	200	added ('OK')	image/png	etag:%22231a0-6821d503-95929e0a79b1e153;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A94-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A94-1024x419.png	(from https://www.efiletax.in/blog/gst-scam-arrests-impact-on-traders-and-compliance-risks/)
15:07:55	217287/217287	---M--	200	added ('OK')	image/png	etag:%22350c7-6821ce20-686e2e56c167edf8;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A93-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A93-1024x419.png	(from https://www.efiletax.in/blog/itat-backs-books-rejects-income-guesswork-under-section-44ad/)
15:07:55	60329/60329	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:37:56%20GMT	https://www.efiletax.in/blog/category/efiletax/page/34/index.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/34/index-2.html	(from https://www.efiletax.in/blog/category/efiletax/page/34/)
15:07:55	74415/74415	---MCZ	200	added ('OK')	text/html	etag:%22161293-1749202676;gz%22	https://www.efiletax.in/blog/category/efiletax/page/35/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/35/index.html	(from https://www.efiletax.in/blog/category/efiletax/page/34/)
15:07:56	60329/60329	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:37:57%20GMT	https://www.efiletax.in/blog/category/efiletax/page/34/blog.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/34/blog.html	(from https://www.efiletax.in/blog/category/efiletax/page/34/)
15:07:57	73046/73046	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:37:58%20GMT	https://www.efiletax.in/blog/page/36/index.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/36/index-2.html	(from https://www.efiletax.in/blog/page/36/)
15:07:57	74744/74744	---M-Z	200	added ('OK')	text/html	etag:%22161294-1749202678;gz%22	https://www.efiletax.in/blog/page/37/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/37/index.html	(from https://www.efiletax.in/blog/page/36/)
15:07:57	73045/73045	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:37:59%20GMT	https://www.efiletax.in/blog/page/36/blog.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/36/blog.html	(from https://www.efiletax.in/blog/page/36/)
15:07:59	70259/70259	---M-Z	200	added ('OK')	text/html	etag:%22161295-1749202680;gz%22	https://www.efiletax.in/blog/india-chile-begin-talks-for-major-trade-pact/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/india-chile-begin-talks-for-major-trade-pact/index.html	(from https://www.efiletax.in/blog/page/36/)
15:07:59	70991/70991	---M-Z	200	added ('OK')	text/html	etag:%22161297-1749202680;gz%22	https://www.efiletax.in/blog/banks-on-alert-fm-reviews-cybersecurity-upi-risks/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/banks-on-alert-fm-reviews-cybersecurity-upi-risks/index.html	(from https://www.efiletax.in/blog/page/36/)
15:07:59	69661/69661	---MCZ	200	added ('OK')	text/html	etag:%22161296-1749202680;gz%22	https://www.efiletax.in/blog/nclat-eases-age-bar-in-steno-recruitment-rules/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/nclat-eases-age-bar-in-steno-recruitment-rules/index.html	(from https://www.efiletax.in/blog/page/36/)
15:08:00	71538/71538	---MCZ	200	added ('OK')	text/html	etag:%22161298-1749202680;gz%22	https://www.efiletax.in/blog/nclt-rule-change-opens-new-doors-for-tribunal-staff/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/nclt-rule-change-opens-new-doors-for-tribunal-staff/index.html	(from https://www.efiletax.in/blog/page/36/)
15:08:00	74222/74222	---M-Z	200	added ('OK')	text/html	etag:%22161300-1749202681;gz%22	https://www.efiletax.in/blog/gst-registration-grievance-redressal-bengaluru-zone-guidelines-2025/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-registration-grievance-redressal-bengaluru-zone-guidelines-2025/index.html	(from https://www.efiletax.in/blog/page/36/)
15:08:00	70337/70337	---MCZ	200	added ('OK')	text/html	etag:%22161299-1749202681;gz%22	https://www.efiletax.in/blog/shipping-tax-regime-shake-up-clause-225-vs-section-115va/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/shipping-tax-regime-shake-up-clause-225-vs-section-115va/index.html	(from https://www.efiletax.in/blog/page/36/)
15:08:01	69214/69214	---M-Z	200	added ('OK')	text/html	etag:%22161301-1749202682;gz%22	https://www.efiletax.in/blog/attari-icp-movement-banned-cbic-halts-all-trade-travel/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/attari-icp-movement-banned-cbic-halts-all-trade-travel/index.html	(from https://www.efiletax.in/blog/page/36/)
15:08:01	70681/70681	---M-Z	200	added ('OK')	text/html	etag:%22161302-1749202682;gz%22	https://www.efiletax.in/blog/customs-duty-exemption-on-art-antiques-what-it-means/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/customs-duty-exemption-on-art-antiques-what-it-means/index.html	(from https://www.efiletax.in/blog/page/36/)
15:08:01	70729/70729	---M-Z	200	added ('OK')	text/html	etag:%22161303-1749202682;gz%22	https://www.efiletax.in/blog/gst-fraud-crackdown-ed-raids-raise-alarm-for-indian-traders/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-fraud-crackdown-ed-raids-raise-alarm-for-indian-traders/index.html	(from https://www.efiletax.in/blog/page/36/)
15:08:02	70637/70637	---M-Z	200	added ('OK')	text/html	etag:%22161304-1749202683;gz%22	https://www.efiletax.in/blog/gst-registration-grievance-mechanism-in-bengaluru-zone/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/gst-registration-grievance-mechanism-in-bengaluru-zone/index.html	(from https://www.efiletax.in/blog/page/36/)
15:08:02	189391/189391	---M--	200	added ('OK')	image/png	etag:%222e3cf-6821c550-c7678dc4f829a5c9;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A92-1024x576.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A92-1024x576.png	(from https://www.efiletax.in/blog/tax-efficiency-gains-itat-validates-deduction-claims/)
15:08:02	244318/244318	---M--	200	added ('OK')	image/png	etag:%223ba5e-6821abef-f92d385f931d810c;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A91-1024x576.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A91-1024x576.png	(from https://www.efiletax.in/blog/assessee-wins-big-itat-clears-tax-deductions-dispute/)
15:08:02	84022/84022	---M--	200	added ('OK')	image/png	etag:%2214836-6821a50b-37bd74cc6dbcbd43;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A90-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A90-1024x419.png	(from https://www.efiletax.in/blog/transfer-pricing-hit-reversed-itat-favors-assessee/)
15:08:03	70831/70831	---M--	200	added ('OK')	image/png	etag:%22114af-68219c3a-14d6f9eb395580a1;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A89-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A89-1024x419.png	(from https://www.efiletax.in/blog/itat-remands-case-on-agricultural-land-sale-dispute/)
15:08:04	203821/203821	---M--	200	added ('OK')	image/png	etag:%2231c2d-68218b77-ccc0b54d0e75dd06;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A88-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A88-1024x419.png	(from https://www.efiletax.in/blog/uttarakhand-hc-voids-gst-orders-post-rule-deletion/)
15:08:04	52337/52337	---M--	200	added ('OK')	image/png	etag:%22cc71-68218445-641b977f8a446225;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A87-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A87-1024x419.png	(from https://www.efiletax.in/blog/april-gst-collection-rise-growth-or-masked-strain/)
15:08:05	58042/58042	---M--	200	added ('OK')	image/png	etag:%22e2ba-68217f38-904e669de012a7d7;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A86-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A86-1024x419.png	(from https://www.efiletax.in/blog/when-business-transfers-tax-still-follows/)
15:08:05	51838/51838	---M--	200	added ('OK')	image/png	etag:%22ca7e-681f5036-6063369d4a6888db;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A85-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A85-1024x419.png	(from https://www.efiletax.in/blog/itr-form-7-notified-for-ay-2025-26-key-updates-explained/)
15:08:06	54995/54995	---M--	200	added ('OK')	image/png	etag:%22d6d3-681f4c4e-7b3ed55e5e9321c6;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A84-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A84-1024x419.png	(from https://www.efiletax.in/blog/gst-god-sent-reform-or-burden-breaking-down-the-truth/)
15:08:07	157550/157550	---M--	200	added ('OK')	image/png	etag:%222676e-681f4122-64b401119648d4f4;;;%22	https://www.efiletax.in/blog/wp-content/uploads/2025/05/A83-1024x419.png	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/wp-content/uploads/2025/05/A83-1024x419.png	(from https://www.efiletax.in/blog/credit-guarantee-scheme-for-startups-expanded-by-government/)
15:08:07	60329/60329	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:38:08%20GMT	https://www.efiletax.in/blog/category/efiletax/page/35/index.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/35/index-2.html	(from https://www.efiletax.in/blog/category/efiletax/page/35/)
15:08:07	74574/74574	---M-Z	200	added ('OK')	text/html	etag:%22161305-1749202689;gz%22	https://www.efiletax.in/blog/category/efiletax/page/36/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/36/index.html	(from https://www.efiletax.in/blog/category/efiletax/page/35/)
15:08:08	60329/60329	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:38:09%20GMT	https://www.efiletax.in/blog/category/efiletax/page/35/blog.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/category/efiletax/page/35/blog.html	(from https://www.efiletax.in/blog/category/efiletax/page/35/)
15:08:09	74938/74938	---MCZ	200	added ('OK')	text/html	etag:%22161306-1749202690;gz%22	https://www.efiletax.in/blog/page/38/	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/38/index.html	(from https://www.efiletax.in/blog/page/37/)
15:08:09	73046/73046	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2009:38:10%20GMT	https://www.efiletax.in/blog/page/37/index.html	C:/Users/devan/OneDrive/Desktop/mywebsite/www.efiletax.in/www.efiletax.in/blog/page/37/index-2.html	(from https://www.efiletax.in/blog/page/37/)
